QuerySeq_1,AGJ52085.1,95.279,233,11,0,3,701,7,239,1.36E-163,461,97.42,3,0,"elongation factor 1-alpha, partial [Physarum leucophaeum]",Physarum leucophaeum,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,ABQ41408.1,95.319,235,11,0,3,707,128,362,2.31E-163,466,97.45,3,0,"elongation factor 1A, partial [Physarum album]",Physarum album,14-NOV-2011,"Fiore-Donno,A.M., Nikolaev,S.I., Nelson,M., Pawlowski,J., Cavalier-Smith,T., Baldauf,S.L. Deep phylogeny and evolution of slime moulds (mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,ABQ41403.1,93.617,235,15,0,3,707,129,363,4.27E-163,465,97.45,3,0,"elongation factor 1A, partial [Diderma globosum var. europaeum]",Diderma globosum var. europaeum,14-NOV-2011,"Fiore-Donno,A.M., Nikolaev,S.I., Nelson,M., Pawlowski,J., Cavalier-Smith,T., Baldauf,S.L. Deep phylogeny and evolution of slime moulds (mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Diderma,
QuerySeq_1,ABQ41407.1,93.617,235,15,0,3,707,141,375,1.07E-162,465,97.02,3,0,"elongation factor 1A, partial [Lepidoderma tigrinum]",Lepidoderma tigrinum,14-NOV-2011,"Fiore-Donno,A.M., Nikolaev,S.I., Nelson,M., Pawlowski,J., Cavalier-Smith,T., Baldauf,S.L. Deep phylogeny and evolution of slime moulds (mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Lepidoderma,
QuerySeq_1,WP_089455138.1,94.468,235,13,0,3,707,47,281,4.59E-162,459,96.17,3,0,"elongation factor 1-alpha, partial [Escherichia coli]",Escherichia coli,12-JAN-2018,"REFSEQ: This record represents a single, non-redundant, protein sequence which may be annotated on many different RefSeq genomes from the same, or different, species.; COMPLETENESS: incomplete on both ends.",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,,
QuerySeq_1,AYC35205.1,93.617,235,15,0,3,707,6,240,5.68E-162,457,97.02,3,0,"translation elongation factor EF-1 alpha, partial [Physariida sp.]",Physariida sp.,30-SEP-2018,"Shchepin,O.N., Zemlyanskaya,I.V., Novozhilov,Y.K., Schnittler,M. Classification of non-fruiting plasmodia and sclerotia of myxomycetes in moist chamber cultures using DNA barcoding",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,unclassified Physariida,,
QuerySeq_1,WP_089438651.1,94.468,235,13,0,3,707,48,282,7.13E-162,461,96.17,3,0,"elongation factor 1-alpha, partial [Escherichia coli]",Escherichia coli,22-JUL-2017,"REFSEQ: This record represents a single, non-redundant, protein sequence which may be annotated on many different RefSeq genomes from the same, or different, species.; COMPLETENESS: incomplete on the amino end.",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,,
QuerySeq_1,AIC83972.1,93.191,235,16,0,3,707,8,242,1.01E-161,456,95.74,3,0,"elongation factor 1A, partial [Diderma sp. A MVO-2014]",Diderma sp. A MVO-2014,18-JUN-2014,"Novozhilov,Y.K., Mitchell,D.W., Okun,M.V., Erastova,D.A. New species of Diderma from Vietnam",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Diderma,
QuerySeq_1,WP_089477276.1,94.468,235,13,0,3,707,44,278,1.06E-161,460,96.17,3,0,"elongation factor 1-alpha, partial [Escherichia coli]",Escherichia coli,22-JUL-2017,"REFSEQ: This record represents a single, non-redundant, protein sequence which may be annotated on many different RefSeq genomes from the same, or different, species.; COMPLETENESS: incomplete on the amino end.",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,,
QuerySeq_1,AGJ52091.1,94.421,233,13,0,3,701,7,239,1.32E-161,456,96.57,3,0,"elongation factor 1-alpha, partial [Physarum notabile]",Physarum notabile,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AYC35204.1,93.191,235,16,0,3,707,6,240,3.47E-161,455,96.6,3,0,"translation elongation factor EF-1 alpha, partial [Physariida sp.]",Physariida sp.,30-SEP-2018,"Shchepin,O.N., Zemlyanskaya,I.V., Novozhilov,Y.K., Schnittler,M. Classification of non-fruiting plasmodia and sclerotia of myxomycetes in moist chamber cultures using DNA barcoding",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,unclassified Physariida,,
QuerySeq_1,AAV80400.2,92.34,235,18,0,3,707,123,357,4.62E-161,460,97.02,3,0,"elongation factor 1A, partial [Comatricha nigricapillitia]",Comatricha nigricapillitia,25-JUL-2016,"Fiore-Donno,A.M., Berney,C., Pawlowski,J., Baldauf,S.L. higher-order phylogeny of plasmodial slime molds (Myxogastria) based on elongation factor 1-A and small subunit rRNA gene sequences",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Stemonitida,Stemonitidae,Comatricha,,
QuerySeq_1,AIC83970.1,92.766,235,17,0,3,707,8,242,4.97E-161,454,95.32,3,0,"elongation factor 1A, partial [Diderma sp. A MVO-2014]",Diderma sp. A MVO-2014,18-JUN-2014,"Novozhilov,Y.K., Mitchell,D.W., Okun,M.V., Erastova,D.A. New species of Diderma from Vietnam",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Diderma,
QuerySeq_1,AGJ52089.1,93.562,233,15,0,3,701,7,239,1.62E-160,453,96.57,3,0,"elongation factor 1-alpha, partial [Physarum pseudonotabile]",Physarum pseudonotabile,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,WP_089502694.1,94.468,235,13,0,3,707,155,389,3.55E-160,460,96.17,3,0,translation elongation factor EF-1 subunit alpha [Escherichia coli],Escherichia coli,22-JUL-2017,"REFSEQ: This record represents a single, non-redundant, protein sequence which may be annotated on many different RefSeq genomes from the same, or different, species.; COMPLETENESS: full length.",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,,
QuerySeq_1,AYC35202.1,93.191,235,16,0,3,707,6,240,8E-160,451,96.17,3,0,"translation elongation factor EF-1 alpha, partial [Physariida sp.]",Physariida sp.,30-SEP-2018,"Shchepin,O.N., Zemlyanskaya,I.V., Novozhilov,Y.K., Schnittler,M. Classification of non-fruiting plasmodia and sclerotia of myxomycetes in moist chamber cultures using DNA barcoding",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,unclassified Physariida,,
QuerySeq_1,AGJ52084.1,93.133,233,16,0,3,701,7,239,1.3E-159,451,96.57,3,0,"elongation factor 1-alpha, partial [Physarum pseudonotabile]",Physarum pseudonotabile,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AGJ52090.1,93.991,233,14,0,3,701,7,239,2.28E-159,450,95.71,3,0,"elongation factor 1-alpha, partial [Physarum pusillum]",Physarum pusillum,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,ABQ41397.1,92.34,235,18,0,3,707,136,370,6.78E-159,455,96.6,3,0,"elongation factor 1A, partial [Physarum nivale]",Physarum nivale,14-NOV-2011,"Fiore-Donno,A.M., Nikolaev,S.I., Nelson,M., Pawlowski,J., Cavalier-Smith,T., Baldauf,S.L. Deep phylogeny and evolution of slime moulds (mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AGJ52087.1,93.103,232,16,0,3,698,7,238,1.1E-158,448,96.12,3,0,"elongation factor 1-alpha, partial [Physarum pseudonotabile]",Physarum pseudonotabile,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AIC83971.1,92.766,235,17,0,3,707,8,242,1.78E-158,448,94.89,3,0,"elongation factor 1A, partial [Diderma sp. C MVO-2014]",Diderma sp. C MVO-2014,18-JUN-2014,"Novozhilov,Y.K., Mitchell,D.W., Okun,M.V., Erastova,D.A. New species of Diderma from Vietnam",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Diderma,
QuerySeq_1,AGJ52088.1,92.241,232,18,0,3,698,7,238,6.05E-158,446,95.69,3,0,"elongation factor 1-alpha, partial [Physarum pseudonotabile]",Physarum pseudonotabile,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AAV80399.1,92.34,235,18,0,3,707,126,360,9.81E-158,451,95.32,3,0,"elongation factor 1A, partial [Fuligo septica]",Fuligo septica,26-JUL-2016,"Fiore-Donno,A.M., Berney,C., Pawlowski,J., Baldauf,S.L. higher-order phylogeny of plasmodial slime molds (Myxogastria) based on elongation factor 1-A and small subunit rRNA gene sequences",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Fuligo,
QuerySeq_1,AAB69706.1,92.766,235,17,0,3,707,138,372,1.96E-157,451,94.47,3,0,"protein synthesis elongation factor 1-alpha, partial [Physarum polycephalum]",Physarum polycephalum,29-SEP-1999,"Baldauf,S.L., Doolittle,W.F. Origin and evolution of the slime molds (Mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AGJ52092.1,92.275,233,18,0,3,701,7,239,2.58E-157,445,95.28,3,0,"elongation factor 1-alpha, partial [Physarum pusillum]",Physarum pusillum,20-APR-2013,"Novozhilov,Y.K., Schnittler,M., Okun,M.V., Erastova,D.A., Schepin,O.N., Zemlyanskaya,I.V., Garcia-Carvajal,E. Description, culture and phylogenetic position of a new xerotolerant species of Physarum",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AGL93933.1,91.064,235,21,0,3,707,131,365,1.59E-156,448,95.32,3,0,"elongation factor 1A, partial [Dictydiaethalium plumbeum]",Dictydiaethalium plumbeum,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Liceales,Dictydiaethaliaceae,Dictydiaethalium,,
QuerySeq_1,AYC35203.1,91.064,235,21,0,3,707,6,240,1.8E-156,443,94.04,3,0,"translation elongation factor EF-1 alpha, partial [Physariida sp.]",Physariida sp.,30-SEP-2018,"Shchepin,O.N., Zemlyanskaya,I.V., Novozhilov,Y.K., Schnittler,M. Classification of non-fruiting plasmodia and sclerotia of myxomycetes in moist chamber cultures using DNA barcoding",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,unclassified Physariida,,
QuerySeq_1,AVN89752.1,95.089,224,11,0,3,674,12,235,2.33E-156,442,96.88,3,0,"elongation factor 1 alpha, partial [Fuligo septica]",Fuligo septica,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Fuligo,
QuerySeq_1,AQW79504.1,91.88,234,19,0,3,704,8,241,5.08E-156,441,93.16,3,0,"translation elongation factor EF-1 alpha, partial [Lepidoderma chailletii]",Lepidoderma chailletii,11-MAR-2017,"Shchepin,O.N., Novozhilov,Y.K., Schnittler,M. Disentangling the taxonomic structure of the Lepidoderma chailletii-carestianum species complex (Myxogastria, Amoebozoa): genetic and morphological aspects",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Lepidoderma,
QuerySeq_1,AGL93945.1,89.787,235,24,0,3,707,133,367,6.46E-156,447,94.89,3,0,"elongation factor 1A, partial [Prototrichia metallica]",Prototrichia metallica,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Trichiidae,Prototrichia,,
QuerySeq_1,AGL93949.1,88.936,235,26,0,3,707,136,370,7.87E-156,447,96.17,3,0,"elongation factor 1A, partial [Trichia decipiens]",Trichia decipiens,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Trichiidae,Trichia,,
QuerySeq_1,AGL93939.1,89.362,235,25,0,3,707,140,374,8.74E-156,447,95.32,3,0,"elongation factor 1A, partial [Licea variabilis]",Licea variabilis,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Liceales,Liceaceae,Licea,,
QuerySeq_1,AGL93932.1,91.064,235,21,0,3,707,141,375,1.33E-155,447,94.89,3,0,"elongation factor 1A, partial [Dictydiaethalium plumbeum]",Dictydiaethalium plumbeum,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Liceales,Dictydiaethaliaceae,Dictydiaethalium,,
QuerySeq_1,AYN64307.1,89.787,235,24,0,3,707,129,363,1.46E-155,446,94.89,3,0,"elongation factor 1-alpha, partial [Meriderma carestiae]",Meriderma carestiae,29-OCT-2018,"Fiore-Donno,A.M., Tice,A.K., Brown,M.W. A Non-Flagellated Member of the Myxogastria and Expansion of the Echinosteliida",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Stemonitida,Stemonitidae,Meriderma,,
QuerySeq_1,AVN89777.1,93.75,224,14,0,3,674,12,235,1.86E-155,440,97.32,3,0,"elongation factor 1 alpha, partial [Physarum leucopus]",Physarum leucopus,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AVN89746.1,93.75,224,14,0,3,674,12,235,6.48E-155,438,96.88,3,0,"elongation factor 1 alpha, partial [Badhamia nitens]",Badhamia nitens,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Badhamia,
QuerySeq_1,AVN89755.1,94.196,224,13,0,3,674,12,235,1.48E-154,437,96.43,3,0,"elongation factor 1 alpha, partial [Leocarpus fragilis]",Leocarpus fragilis,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Leocarpus,
QuerySeq_1,AVN89776.1,93.304,224,15,0,3,674,12,235,2.82E-154,437,96.43,3,0,"elongation factor 1 alpha, partial [Physarum leucopus]",Physarum leucopus,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,ACD75717.1,90.213,235,23,0,3,707,146,380,3.06E-154,443,93.62,3,0,"elongation factor 1F-alpha, partial [Semimorula liquescens]",Semimorula liquescens,26-JUL-2016,"Fiore-Donno,A.M., Haskins,E.F., Pawlowski,J., Cavalier-Smith,T. Semimorula liquescens is a modified echinostelid myxomycete (Mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Echinosteliales,Semimorula,,
QuerySeq_1,ABQ41396.1,89.362,235,25,0,3,707,146,380,3.22E-154,444,94.47,3,0,"elongation factor 1A, partial [Arcyria stipata]",Arcyria stipata,14-NOV-2011,"Fiore-Donno,A.M., Nikolaev,S.I., Nelson,M., Pawlowski,J., Cavalier-Smith,T., Baldauf,S.L. Deep phylogeny and evolution of slime moulds (mycetozoa)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Trichiidae,Arcyria,,
QuerySeq_1,AVN89771.1,93.304,224,15,0,3,674,12,235,3.51E-154,437,95.98,3,0,"elongation factor 1 alpha, partial [Physarum contextum]",Physarum contextum,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Physarum,
QuerySeq_1,AQW79502.1,90.213,235,23,0,3,707,8,242,5.69E-154,437,92.34,3,0,"translation elongation factor EF-1 alpha, partial [Lepidoderma chailletii]",Lepidoderma chailletii,11-MAR-2017,"Shchepin,O.N., Novozhilov,Y.K., Schnittler,M. Disentangling the taxonomic structure of the Lepidoderma chailletii-carestianum species complex (Myxogastria, Amoebozoa): genetic and morphological aspects",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Didymiaceae,Lepidoderma,
QuerySeq_1,AVN89748.1,93.75,224,14,0,3,674,12,235,5.75E-154,436,95.98,3,0,"elongation factor 1 alpha, partial [Craterium leucocephalum]",Craterium leucocephalum,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Craterium,
QuerySeq_1,AVN89750.1,93.75,224,14,0,3,674,12,235,8.72E-154,436,95.98,3,0,"elongation factor 1 alpha, partial [Craterium minutum]",Craterium minutum,20-MAR-2018,"Garcia-Martin,J.M., Mosquera,J., Lado,C. Morphological and molecular characterization of a new succulenticolous Physarum (Myxomycetes, Amoebozoa) with unique polygonal spores linked in chains",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Myxogastromycetidae,Physariida,Physaraceae,Craterium,
QuerySeq_1,AGL93930.1,88.511,235,27,0,3,707,132,366,8.76E-154,441,94.47,3,0,"elongation factor 1A, partial [Dianema inconspicuum]",Dianema inconspicuum,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Dianemataceae,Dianema,,
QuerySeq_1,AGL93925.1,89.362,235,25,0,3,707,117,351,1.23E-153,440,93.62,3,0,"elongation factor 1A, partial [Arcyria globosa]",Arcyria globosa,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Trichiidae,Arcyria,,
QuerySeq_1,AGL93951.1,88.085,235,28,0,3,707,129,363,1.83E-153,441,94.89,3,0,"elongation factor 1A, partial [Trichia varia]",Trichia varia,30-JAN-2017,"Fiore-Donno,A.M., Clissmann,F., Meyer,M., Schnittler,M., Cavalier-Smith,T. Two-gene phylogeny of bright-spored myxomycetes (slime moulds, superorder lucisporidia)",Eukaryota,Amoebozoa,Mycetozoa,Myxogastria,Trichiida,Trichiidae,Trichia,,
